"crmid","smcreatorid","smownerid","modifiedby","setype","description","createdtime","modifiedtime","viewedtime","status","version","presence","deleted","smgroupid","source","label"
"2537","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2538","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2539","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2540","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2541","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2542","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2543","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2544","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2545","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2546","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2547","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2548","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2549","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2550","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2551","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2552","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2553","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2554","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2555","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2556","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2557","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2558","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2559","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2560","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2561","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2562","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2563","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2564","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2565","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:10","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2566","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2567","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2568","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2569","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2570","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2571","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2572","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2573","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2574","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2575","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2576","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2577","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2578","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2579","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2580","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2581","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2582","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2583","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2584","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2585","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2586","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2587","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2588","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2589","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2590","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2591","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2592","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2593","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2594","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2595","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2596","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2597","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2598","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2599","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2600","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2601","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2602","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2603","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2604","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2605","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2606","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2607","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2608","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2609","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2610","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:11","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2611","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2612","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2613","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2614","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2615","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2616","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2617","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2618","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2619","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2620","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2621","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2622","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2623","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2624","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2625","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2626","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2627","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2628","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2629","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2630","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2631","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2632","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2633","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2634","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2635","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2636","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2637","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2638","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2639","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2640","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2641","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2642","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2643","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2644","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2645","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2646","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2647","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2648","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2649","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2650","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2651","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2652","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2653","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2654","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2655","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2656","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2657","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:12","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2658","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2659","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2660","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2661","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2662","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2663","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2664","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2665","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2666","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2667","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2668","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2669","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2670","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2671","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2672","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2673","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2674","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2675","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2676","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2677","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2678","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2679","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2680","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2681","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2682","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2683","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2684","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2685","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2686","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2687","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2688","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2689","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2690","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
"2691","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"2692","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"2693","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:44:13","NULL","NULL","0","1","0","0","IMPORT","企業A"
